carrier,delay,origin,count,destination
all,-11.0,MHT,89.0,PHL
all,-11.0,MHT,39.0,TPA
all,-10.0,MIA,543.0,ATL
all,-10.0,MIA,92.0,AUS
all,-10.0,MIA,61.0,BHM
all,-10.0,MIA,92.0,BNA
all,-10.0,MIA,221.0,BOS
all,-10.0,MIA,23.0,BUF
all,-10.0,MIA,93.0,BWI
all,-10.0,MIA,102.0,CLE
all,-10.0,MIA,250.0,CLT
all,-10.0,MIA,145.0,DEN
all,-10.0,MIA,176.0,DTW
all,-10.0,MIA,33.0,EGE
all,-10.0,MIA,257.0,EWR
all,-10.0,MIA,124.0,EYW
all,-10.0,MIA,54.0,GNV
all,-10.0,MIA,31.0,HFD
all,-10.0,MIA,274.0,IAH
all,-10.0,MIA,93.0,IND
all,-10.0,MIA,31.0,ISP
all,-10.0,MIA,150.0,JAX
all,-10.0,MIA,302.0,JFK
all,-10.0,MIA,131.0,LAS
all,-10.0,MIA,250.0,LAX
all,-10.0,MIA,555.0,LGA
all,-10.0,MIA,31.0,MCI
all,-10.0,MIA,244.0,MCO
all,-10.0,MIA,31.0,MEM
all,-10.0,MIA,31.0,MKE
all,-10.0,MIA,141.0,MSP
all,-10.0,MIA,124.0,MSY
all,-10.0,MIA,31.0,OMA
all,-10.0,MIA,411.0,ORD
all,-10.0,MIA,62.0,ORF
all,-10.0,MIA,229.0,PHL
all,-10.0,MIA,93.0,PHX
all,-10.0,MIA,93.0,PIT
all,-10.0,MIA,92.0,PNS
all,-10.0,MIA,31.0,PVD
all,-10.0,MIA,31.0,RIC
all,-10.0,MIA,58.0,SAN
all,-10.0,MIA,31.0,SAT
all,-10.0,MIA,31.0,SDF
all,-10.0,MIA,38.0,SEA
all,-10.0,MIA,155.0,SFO
all,-10.0,MIA,217.0,SJU
all,-10.0,MIA,30.0,SLC
all,-10.0,MIA,62.0,STT
all,-10.0,MIA,62.0,STX
all,-10.0,MIA,110.0,TLH
all,-10.0,MIA,182.0,TPA
all,-10.0,MIA,14.0,TTN
all,-10.0,MIA,4.0,TUL
all,-9.0,MKE,248.0,ATL
all,-9.0,MKE,62.0,BNA
all,-9.0,MKE,67.0,BOS
all,-9.0,MKE,62.0,BWI
all,-9.0,MKE,106.0,CLE
all,-9.0,MKE,143.0,CLT
all,-9.0,MKE,31.0,DAL
all,-9.0,MKE,190.0,DEN
all,-9.0,MKE,167.0,DTW
all,-9.0,MKE,82.0,EWR
all,-9.0,MKE,54.0,IAH
all,-9.0,MKE,9.0,IWA
all,-9.0,MKE,119.0,LAS
all,-9.0,MKE,27.0,LAX
all,-9.0,MKE,180.0,LGA
all,-9.0,MKE,51.0,MCI
all,-9.0,MKE,125.0,MCO
all,-9.0,MKE,31.0,MIA
all,-9.0,MKE,155.0,MSP
all,-9.0,MKE,202.0,ORD
all,-9.0,MKE,8.0,PGD
all,-9.0,MKE,138.0,PHX
all,-9.0,MKE,9.0,PIE
all,-9.0,MKE,62.0,SEA
all,-9.0,MKE,19.0,SLC
all,-9.0,MKE,71.0,TPA
all,-9.0,MKG,58.0,ORD
all,-10.0,MLB,134.0,ATL
all,-10.0,MLB,69.0,CLT
all,-5.5,MLI,88.0,ATL
all,-5.5,MLI,7.0,DEN
all,-5.5,MLI,49.0,DTW
all,-5.5,MLI,9.0,IWA
all,-5.5,MLI,10.0,LAS
all,-5.5,MLI,27.0,MSP
all,-5.5,MLI,110.0,ORD
all,-5.5,MLI,9.0,PGD
all,-5.5,MLI,9.0,PIE
all,-5.0,MLU,112.0,ATL
all,-5.0,MLU,58.0,IAH
all,0.0,MMH,31.0,SFO
all,-7.0,MOB,192.0,ATL
all,-7.0,MOB,115.0,CLT
all,-7.0,MOB,137.0,IAH
all,-7.0,MOB,31.0,ORD
all,-19.0,MOT,52.0,DEN
all,-19.0,MOT,13.0,IWA
all,-19.0,MOT,9.0,LAS
all,-19.0,MOT,114.0,MSP
all,-4.0,MRY,9.0,LAS
all,-4.0,MRY,121.0,LAX
all,-4.0,MRY,89.0,PHX
all,-4.0,MRY,61.0,SFO
all,-9.0,MSN,84.0,ATL
all,-9.0,MSN,62.0,CLT
all,-9.0,MSN,68.0,DEN
all,-9.0,MSN,55.0,DTW
all,-9.0,MSN,37.0,EWR
all,-9.0,MSN,13.0,LAS
all,-9.0,MSN,42.0,LGA
all,-9.0,MSN,13.0,MCO
all,-9.0,MSN,125.0,MSP
all,-9.0,MSN,212.0,ORD
all,-9.0,MSN,27.0,SLC
all,-12.0,MSO,16.0,DEN
all,-12.0,MSO,9.0,IWA
all,-12.0,MSO,9.0,LAS
all,-12.0,MSO,24.0,MSP
all,-12.0,MSO,87.0,SLC
all,-12.0,MSP,1.0,ABQ
all,-12.0,MSP,62.0,ABR
all,-12.0,MSP,1.0,ALB
all,-12.0,MSP,21.0,ANC
all,-12.0,MSP,10.0,ASE
all,-12.0,MSP,406.0,ATL
all,-12.0,MSP,84.0,ATW
all,-12.0,MSP,59.0,AUS
all,-12.0,MSP,51.0,AZO
all,-12.0,MSP,61.0,BIL
all,-12.0,MSP,62.0,BJI
all,-12.0,MSP,145.0,BNA
all,-12.0,MSP,46.0,BOI
all,-12.0,MSP,161.0,BOS
all,-12.0,MSP,53.0,BRD
all,-12.0,MSP,1.0,BUF
all,-12.0,MSP,116.0,BWI
all,-12.0,MSP,70.0,BZN
all,-12.0,MSP,31.0,CIU
all,-12.0,MSP,97.0,CLE
all,-12.0,MSP,215.0,CLT
all,-12.0,MSP,56.0,CWA
all,-12.0,MSP,54.0,DAY
all,-12.0,MSP,456.0,DEN
all,-12.0,MSP,31.0,DKX
all,-12.0,MSP,113.0,DLH
all,-12.0,MSP,118.0,DSM
all,-12.0,MSP,253.0,DTW
all,-12.0,MSP,249.0,EWR
all,-12.0,MSP,169.0,FAR
all,-12.0,MSP,23.0,FCA
all,-12.0,MSP,31.0,FNT
all,-12.0,MSP,166.0,FSD
all,-12.0,MSP,26.0,FWA
all,-12.0,MSP,45.0,FYV
all,-12.0,MSP,60.0,GEG
all,-12.0,MSP,141.0,GFK
all,-12.0,MSP,87.0,GRB
all,-12.0,MSP,107.0,GRR
all,-12.0,MSP,32.0,GTF
all,-12.0,MSP,27.0,HDN
all,-12.0,MSP,82.0,HFD
all,-12.0,MSP,54.0,HIB
all,-12.0,MSP,27.0,HLN
all,-12.0,MSP,27.0,HNL
all,-12.0,MSP,250.0,IAH
all,-12.0,MSP,58.0,ICT
all,-12.0,MSP,112.0,IND
all,-12.0,MSP,53.0,INL
all,-12.0,MSP,57.0,ISN
all,-12.0,MSP,8.0,JAC
all,-12.0,MSP,2.0,JAX
all,-12.0,MSP,117.0,JFK
all,-12.0,MSP,52.0,LAN
all,-12.0,MSP,227.0,LAS
all,-12.0,MSP,219.0,LAX
all,-12.0,MSP,2.0,LEX
all,-12.0,MSP,258.0,LGA
all,-12.0,MSP,85.0,LNK
all,-12.0,MSP,63.0,LSE
all,-12.0,MSP,193.0,MCI
all,-12.0,MSP,206.0,MCO
all,-12.0,MSP,271.0,MDW
all,-12.0,MSP,72.0,MEM
all,-12.0,MSP,140.0,MIA
all,-12.0,MSP,155.0,MKE
all,-12.0,MSP,27.0,MLI
all,-12.0,MSP,114.0,MOT
all,-12.0,MSP,125.0,MSN
all,-12.0,MSP,24.0,MSO
all,-12.0,MSP,49.0,MSY
all,-12.0,MSP,31.0,OKC
all,-12.0,MSP,157.0,OMA
all,-12.0,MSP,619.0,ORD
all,-12.0,MSP,121.0,PDX
all,-12.0,MSP,164.0,PHL
all,-12.0,MSP,348.0,PHX
all,-12.0,MSP,24.0,PIA
all,-12.0,MSP,84.0,PIT
all,-12.0,MSP,31.0,PSP
all,-12.0,MSP,90.0,RAP
all,-12.0,MSP,62.0,RHI
all,-12.0,MSP,26.0,RIC
all,-12.0,MSP,3.0,RNO
all,-12.0,MSP,27.0,ROC
all,-12.0,MSP,103.0,RST
all,-12.0,MSP,87.0,SAN
all,-12.0,MSP,57.0,SAT
all,-12.0,MSP,30.0,SBN
all,-12.0,MSP,26.0,SDF
all,-12.0,MSP,223.0,SEA
all,-12.0,MSP,221.0,SFO
all,-12.0,MSP,27.0,SJC
all,-12.0,MSP,151.0,SLC
all,-12.0,MSP,29.0,SMF
all,-12.0,MSP,75.0,SNA
all,-12.0,MSP,151.0,TPA
all,-12.0,MSP,23.0,TUL
all,-12.0,MSP,26.0,TUS
all,-12.0,MSP,31.0,TYS
all,-8.0,MSY,453.0,ATL
all,-8.0,MSY,69.0,AUS
all,-8.0,MSY,116.0,BNA
all,-8.0,MSY,110.0,BOS
all,-8.0,MSY,115.0,BWI
all,-8.0,MSY,13.0,CLE
all,-8.0,MSY,200.0,CLT
all,-8.0,MSY,212.0,DAL
all,-8.0,MSY,134.0,DEN
all,-8.0,MSY,129.0,DTW
all,-8.0,MSY,127.0,EWR
all,-8.0,MSY,282.0,HOU
all,-8.0,MSY,271.0,IAH
all,-8.0,MSY,18.0,ISP
all,-8.0,MSY,150.0,JFK
all,-8.0,MSY,91.0,LAS
all,-8.0,MSY,207.0,LAX
all,-8.0,MSY,85.0,LGA
all,-8.0,MSY,32.0,MCI
all,-8.0,MSY,174.0,MCO
all,-8.0,MSY,91.0,MDW
all,-8.0,MSY,124.0,MIA
all,-8.0,MSY,49.0,MSP
all,-8.0,MSY,31.0,OAK
all,-8.0,MSY,142.0,ORD
all,-8.0,MSY,86.0,PHL
all,-8.0,MSY,32.0,PHX
all,-8.0,MSY,8.0,PIE
all,-8.0,MSY,13.0,PIT
all,-8.0,MSY,13.0,PVD
all,-8.0,MSY,31.0,SAN
all,-8.0,MSY,48.0,SAT
all,-8.0,MSY,31.0,SEA
all,-8.0,MSY,62.0,SFO
all,-8.0,MSY,31.0,SLC
all,-8.0,MSY,151.0,TPA
all,-8.0,MYR,31.0,ACY
all,-8.0,MYR,88.0,ATL
all,-8.0,MYR,31.0,BOS
all,-8.0,MYR,208.0,CLT
all,-8.0,MYR,62.0,EWR
all,-8.0,MYR,62.0,LGA
all,-8.0,MYR,15.0,PHL
all,-6.0,OAK,62.0,ABQ
all,-6.0,OAK,31.0,ATL
all,-6.0,OAK,32.0,AUS
all,-6.0,OAK,14.0,BLI
all,-6.0,OAK,31.0,BNA
all,-6.0,OAK,63.0,BOI
all,-6.0,OAK,353.0,BUR
all,-6.0,OAK,32.0,BWI
all,-6.0,OAK,58.0,DAL
all,-6.0,OAK,147.0,DEN
all,-6.0,OAK,9.0,EUG
all,-6.0,OAK,64.0,GEG
all,-6.0,OAK,44.0,HNL
all,-6.0,OAK,64.0,HOU
all,-6.0,OAK,13.0,IWA
all,-6.0,OAK,19.0,JFK
all,-6.0,OAK,370.0,LAS
all,-6.0,OAK,508.0,LAX
all,-6.0,OAK,237.0,LGB
all,-6.0,OAK,14.0,LIH
all,-6.0,OAK,31.0,MCI
all,-6.0,OAK,69.0,MDW
all,-6.0,OAK,31.0,MSY
all,-6.0,OAK,50.0,OGG
all,-6.0,OAK,210.0,ONT
all,-6.0,OAK,211.0,PDX
all,-6.0,OAK,258.0,PHX
all,-6.0,OAK,1.0,PVU
all,-6.0,OAK,89.0,RNO
all,-6.0,OAK,306.0,SAN
all,-6.0,OAK,304.0,SEA
all,-6.0,OAK,176.0,SLC
all,-6.0,OAK,223.0,SNA
all,-6.0,OAK,4.0,TUS
all,-6.5,OGD,9.0,IWA
all,-6.5,OGD,1.0,LAS
all,-6.5,OGD,9.0,LAX
all,-4.0,OGG,17.0,ANC
all,-4.0,OGG,18.0,BLI
all,-4.0,OGG,31.0,DEN
all,-4.0,OGG,810.0,HNL
all,-4.0,OGG,62.0,ITO
all,-4.0,OGG,257.0,LAX
all,-4.0,OGG,124.0,LIH
all,-4.0,OGG,49.0,OAK
all,-4.0,OGG,23.0,ORD
all,-4.0,OGG,76.0,PDX
all,-4.0,OGG,41.0,PHX
all,-4.0,OGG,31.0,SAN
all,-4.0,OGG,124.0,SEA
all,-4.0,OGG,172.0,SFO
all,-4.0,OGG,54.0,SJC
all,-4.0,OGG,18.0,SLC
all,-4.0,OGG,31.0,SMF
all,-17.0,OGS,8.0,PIE
all,-9.0,OKC,159.0,ATL
all,-9.0,OKC,32.0,BWI
all,-9.0,OKC,62.0,CLT
all,-9.0,OKC,116.0,DAL
all,-9.0,OKC,228.0,DEN
all,-9.0,OKC,31.0,DTW
all,-9.0,OKC,7.0,EWR
all,-9.0,OKC,113.0,HOU
all,-9.0,OKC,211.0,IAH
all,-9.0,OKC,68.0,LAS
all,-9.0,OKC,22.0,LAX
all,-9.0,OKC,18.0,MCO
all,-9.0,OKC,7.0,MDW
all,-9.0,OKC,31.0,MSP
all,-9.0,OKC,146.0,ORD
all,-9.0,OKC,62.0,PHX
all,-9.0,OKC,23.0,SEA
all,-9.0,OKC,31.0,SFO
all,-9.0,OKC,33.0,SLC
all,-8.0,OMA,143.0,ATL
all,-8.0,OMA,81.0,CLT
all,-8.0,OMA,32.0,DAL
all,-8.0,OMA,189.0,DEN
all,-8.0,OMA,25.0,DTW
all,-8.0,OMA,59.0,EWR
all,-8.0,OMA,31.0,HOU
all,-8.0,OMA,110.0,IAH
all,-8.0,OMA,9.0,IWA
all,-8.0,OMA,71.0,LAS
all,-8.0,OMA,22.0,LGA
all,-8.0,OMA,21.0,MCO
all,-8.0,OMA,140.0,MDW
all,-8.0,OMA,31.0,MIA
all,-8.0,OMA,157.0,MSP
all,-8.0,OMA,192.0,ORD
all,-8.0,OMA,8.0,PGD
all,-8.0,OMA,146.0,PHX
all,-8.0,OMA,9.0,PIE
all,-8.0,OMA,31.0,SAN
all,-8.0,OMA,31.0,SEA
all,-8.0,OMA,31.0,SFO
all,-8.0,OMA,33.0,SLC
all,-8.0,OME,55.0,ANC
all,-8.0,OME,5.0,OTZ
all,-7.0,ONT,13.0,AUS
all,-7.0,ONT,31.0,DAL
all,-7.0,ONT,151.0,DEN
all,-7.0,ONT,129.0,LAS
all,-7.0,ONT,31.0,MDW
all,-7.0,ONT,210.0,OAK
all,-7.0,ONT,86.0,PDX
all,-7.0,ONT,347.0,PHX
all,-7.0,ONT,18.0,SAT
all,-7.0,ONT,64.0,SEA
all,-7.0,ONT,176.0,SFO
all,-7.0,ONT,127.0,SJC
all,-7.0,ONT,86.0,SLC
all,-7.0,ONT,198.0,SMF
all,-4.0,ORD,65.0,ABQ
all,-4.0,ORD,132.0,ALB
all,-4.0,ORD,58.0,ALO
all,-4.0,ORD,9.0,ANC
all,-4.0,ORD,175.0,ASE
all,-4.0,ORD,641.0,ATL
all,-4.0,ORD,59.0,ATW
all,-4.0,ORD,186.0,AUS
all,-4.0,ORD,69.0,AVL
all,-4.0,ORD,62.0,AZO
all,-4.0,ORD,143.0,BHM
all,-4.0,ORD,411.0,BNA
all,-4.0,ORD,70.0,BOI
all,-4.0,ORD,503.0,BOS
all,-4.0,ORD,76.0,BTV
all,-4.0,ORD,207.0,BUF
all,-4.0,ORD,247.0,BWI
all,-4.0,ORD,65.0,BZN
all,-4.0,ORD,21.0,CAE
all,-4.0,ORD,106.0,CAK
all,-4.0,ORD,26.0,CGI
all,-4.0,ORD,28.0,CHA
all,-4.0,ORD,62.0,CHO
all,-4.0,ORD,406.0,CLE
all,-4.0,ORD,434.0,CLT
all,-4.0,ORD,140.0,CMI
all,-4.0,ORD,152.0,COS
all,-4.0,ORD,89.0,COU
all,-4.0,ORD,90.0,CWA
all,-4.0,ORD,155.0,DAY
all,-4.0,ORD,89.0,DBQ
all,-4.0,ORD,483.0,DEN
all,-4.0,ORD,99.0,DKX
all,-4.0,ORD,93.0,DLH
all,-4.0,ORD,316.0,DSM
all,-4.0,ORD,541.0,DTW
all,-4.0,ORD,58.0,EAU
all,-4.0,ORD,57.0,EGE
all,-4.0,ORD,45.0,ELP
all,-4.0,ORD,96.0,EVV
all,-4.0,ORD,412.0,EWR
all,-4.0,ORD,27.0,EYW
all,-4.0,ORD,152.0,FAR
all,-4.0,ORD,10.0,FCA
all,-4.0,ORD,103.0,FNT
all,-4.0,ORD,108.0,FSD
all,-4.0,ORD,183.0,FWA
all,-4.0,ORD,178.0,FYV
all,-4.0,ORD,31.0,GEG
all,-4.0,ORD,168.0,GRB
all,-4.0,ORD,348.0,GRR
all,-4.0,ORD,85.0,GSP
all,-4.0,ORD,1.0,GTF
all,-4.0,ORD,31.0,HDN
all,-4.0,ORD,148.0,HFD
all,-4.0,ORD,31.0,HNL
all,-4.0,ORD,62.0,HPN
all,-4.0,ORD,27.0,HSV
all,-4.0,ORD,438.0,IAH
all,-4.0,ORD,171.0,ICT
all,-4.0,ORD,391.0,IND
all,-4.0,ORD,38.0,JAC
all,-4.0,ORD,109.0,JAX
all,-4.0,ORD,207.0,JFK
all,-4.0,ORD,62.0,LAN
all,-4.0,ORD,373.0,LAS
all,-4.0,ORD,666.0,LAX
all,-4.0,ORD,66.0,LEX
all,-4.0,ORD,1256.0,LGA
all,-4.0,ORD,124.0,LIT
all,-4.0,ORD,2.0,LNK
all,-4.0,ORD,93.0,LSE
all,-4.0,ORD,241.0,MCI
all,-4.0,ORD,413.0,MCO
all,-4.0,ORD,120.0,MDT
all,-4.0,ORD,31.0,MEI
all,-4.0,ORD,163.0,MEM
all,-4.0,ORD,30.0,MHT
all,-4.0,ORD,411.0,MIA
all,-4.0,ORD,202.0,MKE
all,-4.0,ORD,58.0,MKG
all,-4.0,ORD,110.0,MLI
all,-4.0,ORD,31.0,MOB
all,-4.0,ORD,213.0,MSN
all,-4.0,ORD,618.0,MSP
all,-4.0,ORD,149.0,MSY
all,-4.0,ORD,23.0,OGG
all,-4.0,ORD,146.0,OKC
all,-4.0,ORD,192.0,OMA
all,-4.0,ORD,103.0,ORF
all,-4.0,ORD,58.0,PAH
all,-4.0,ORD,168.0,PDX
all,-4.0,ORD,350.0,PHL
all,-4.0,ORD,441.0,PHX
all,-4.0,ORD,102.0,PIA
all,-4.0,ORD,272.0,PIT
all,-4.0,ORD,7.0,PNS
all,-4.0,ORD,70.0,PSP
all,-4.0,ORD,88.0,PVD
all,-4.0,ORD,44.0,PWM
all,-4.0,ORD,22.0,RAP
all,-4.0,ORD,180.0,RIC
all,-4.0,ORD,25.0,RNO
all,-4.0,ORD,128.0,ROC
all,-4.0,ORD,118.0,RST
all,-4.0,ORD,229.0,SAN
all,-4.0,ORD,177.0,SAT
all,-4.0,ORD,11.0,SAV
all,-4.0,ORD,122.0,SBN
all,-4.0,ORD,153.0,SDF
all,-4.0,ORD,402.0,SEA
all,-4.0,ORD,484.0,SFO
all,-4.0,ORD,143.0,SGF
all,-4.0,ORD,106.0,SJC
all,-4.0,ORD,62.0,SJU
all,-4.0,ORD,285.0,SLC
all,-4.0,ORD,61.0,SMF
all,-4.0,ORD,159.0,SNA
all,-4.0,ORD,89.0,SPI
all,-4.0,ORD,59.0,SUX
all,-4.0,ORD,186.0,SYR
all,-4.0,ORD,89.0,TOL
all,-4.0,ORD,270.0,TPA
all,-4.0,ORD,156.0,TUL
all,-4.0,ORD,93.0,TUS
all,-4.0,ORD,150.0,TVC
all,-4.0,ORD,99.0,TYS
all,-4.0,ORD,53.0,UIN
all,-6.0,ORF,202.0,ATL
all,-6.0,ORF,22.0,BOS
all,-6.0,ORF,139.0,BWI
all,-6.0,ORF,202.0,CLT
all,-6.0,ORF,85.0,DTW
all,-6.0,ORF,85.0,EWR
all,-6.0,ORF,31.0,IAH
all,-6.0,ORF,56.0,JFK
all,-6.0,ORF,192.0,LGA
all,-6.0,ORF,33.0,MCO
all,-6.0,ORF,58.0,MDW
all,-6.0,ORF,61.0,MIA
all,-6.0,ORF,104.0,ORD
all,-6.0,ORF,21.0,PHL
all,-6.0,ORF,8.0,PIE
all,-10.0,ORH,29.0,MCO
all,-11.0,OTZ,35.0,ANC
all,-11.0,OTZ,26.0,OME
all,-3.5,PAH,57.0,ORD
all,-11.0,PDX,64.0,ANC
all,-11.0,PDX,86.0,ATL
all,-11.0,PDX,31.0,AUS
all,-11.0,PDX,25.0,BIL
all,-11.0,PDX,31.0,BLI
all,-11.0,PDX,89.0,BOI
all,-11.0,PDX,23.0,BOS
all,-11.0,PDX,93.0,BUR
all,-11.0,PDX,2.0,BZN
all,-11.0,PDX,39.0,CLT
all,-11.0,PDX,65.0,DAL
all,-11.0,PDX,264.0,DEN
all,-11.0,PDX,33.0,DTW
all,-11.0,PDX,89.0,EWR
all,-11.0,PDX,31.0,FAT
all,-11.0,PDX,64.0,HNL
all,-11.0,PDX,65.0,IAH
all,-11.0,PDX,84.0,JFK
all,-11.0,PDX,231.0,LAS
all,-11.0,PDX,335.0,LAX
all,-11.0,PDX,62.0,LGB
all,-11.0,PDX,18.0,LIH
all,-11.0,PDX,25.0,MCI
all,-11.0,PDX,31.0,MCO
all,-11.0,PDX,55.0,MDW
all,-11.0,PDX,121.0,MSP
all,-11.0,PDX,211.0,OAK
all,-11.0,PDX,75.0,OGG
all,-11.0,PDX,86.0,ONT
all,-11.0,PDX,168.0,ORD
all,-11.0,PDX,241.0,PHX
all,-11.0,PDX,35.0,PSP
all,-11.0,PDX,42.0,RNO
all,-11.0,PDX,173.0,SAN
all,-11.0,PDX,31.0,SBA
all,-11.0,PDX,386.0,SEA
all,-11.0,PDX,492.0,SFO
all,-11.0,PDX,231.0,SJC
all,-11.0,PDX,226.0,SLC
all,-11.0,PDX,146.0,SMF
all,-11.0,PDX,101.0,SNA
all,-7.0,PGD,10.0,AVL
all,-7.0,PGD,8.0,CLE
all,-7.0,PGD,9.0,DAY
all,-7.0,PGD,19.0,DKX
all,-7.0,PGD,13.0,DSM
all,-7.0,PGD,9.0,FNT
all,-7.0,PGD,14.0,FWA
all,-7.0,PGD,18.0,GRR
all,-7.0,PGD,1.0,GSP
all,-7.0,PGD,17.0,IAG
all,-7.0,PGD,18.0,IND
all,-7.0,PGD,10.0,LCK
all,-7.0,PGD,19.0,LEX
all,-7.0,PGD,9.0,MCI
all,-7.0,PGD,8.0,MDT
all,-7.0,PGD,8.0,MKE
all,-7.0,PGD,9.0,MLI
all,-7.0,PGD,8.0,OMA
all,-7.0,PGD,15.0,PIA
all,-7.0,PGD,13.0,PIT
all,-7.0,PGD,8.0,PSM
all,-7.0,PGD,9.0,PVD
all,-7.0,PGD,11.0,RFD
all,-7.0,PGD,8.0,ROC
all,-7.0,PGD,13.0,SBN
all,-7.0,PGD,8.0,SDF
all,-7.0,PGD,9.0,SPI
all,-7.0,PGD,9.0,TOL
all,-7.0,PGD,8.0,TTN
all,-7.0,PGD,19.0,TYS
all,-8.0,PHL,69.0,ALB
all,-8.0,PHL,531.0,ATL
all,-8.0,PHL,56.0,AUS
all,-8.0,PHL,27.0,BHM
all,-8.0,PHL,197.0,BNA
all,-8.0,PHL,393.0,BOS
all,-8.0,PHL,60.0,BTV
all,-8.0,PHL,89.0,BUF
all,-8.0,PHL,62.0,BWI
all,-8.0,PHL,58.0,CAK
all,-8.0,PHL,67.0,CLE
all,-8.0,PHL,291.0,CLT
all,-8.0,PHL,32.0,DAL
all,-8.0,PHL,98.0,DAY
all,-8.0,PHL,199.0,DEN
all,-8.0,PHL,58.0,DKX
all,-8.0,PHL,216.0,DTW
all,-8.0,PHL,143.0,HFD
all,-8.0,PHL,90.0,HVN
all,-8.0,PHL,200.0,IAH
all,-8.0,PHL,6.0,ILM
all,-8.0,PHL,179.0,IND
all,-8.0,PHL,86.0,JAX
all,-8.0,PHL,62.0,JFK
all,-8.0,PHL,170.0,LAS
all,-8.0,PHL,234.0,LAX
all,-8.0,PHL,40.0,LGA
all,-8.0,PHL,68.0,MCI
all,-8.0,PHL,426.0,MCO
all,-8.0,PHL,159.0,MDW
all,-8.0,PHL,48.0,MEM
all,-8.0,PHL,89.0,MHT
all,-8.0,PHL,229.0,MIA
all,-8.0,PHL,164.0,MSP
all,-8.0,PHL,86.0,MSY
all,-8.0,PHL,15.0,MYR
all,-8.0,PHL,349.0,ORD
all,-8.0,PHL,21.0,ORF
all,-8.0,PHL,205.0,PHX
all,-8.0,PHL,182.0,PIT
all,-8.0,PHL,145.0,PVD
all,-8.0,PHL,81.0,PWM
all,-8.0,PHL,34.0,RIC
all,-8.0,PHL,52.0,ROC
all,-8.0,PHL,41.0,SAN
all,-8.0,PHL,6.0,SAV
all,-8.0,PHL,64.0,SEA
all,-8.0,PHL,181.0,SFO
all,-8.0,PHL,123.0,SJU
all,-8.0,PHL,61.0,SLC
all,-8.0,PHL,62.0,SYR
all,-8.0,PHL,221.0,TPA
all,-8.0,PHL,58.0,TYS
all,-4.0,PHX,323.0,ABQ
all,-4.0,PHX,14.0,ANC
all,-4.0,PHX,23.0,ASE
all,-4.0,PHX,279.0,ATL
all,-4.0,PHX,227.0,AUS
all,-4.0,PHX,82.0,BFL
all,-4.0,PHX,78.0,BNA
all,-4.0,PHX,130.0,BOI
all,-4.0,PHX,144.0,BOS
all,-4.0,PHX,31.0,BUF
all,-4.0,PHX,265.0,BUR
all,-4.0,PHX,128.0,BWI
all,-4.0,PHX,62.0,CLE
all,-4.0,PHX,255.0,CLT
all,-4.0,PHX,31.0,COS
all,-4.0,PHX,180.0,DAL
all,-4.0,PHX,658.0,DEN
all,-4.0,PHX,58.0,DRO
all,-4.0,PHX,81.0,DSM
all,-4.0,PHX,200.0,DTW
all,-4.0,PHX,23.0,EGE
all,-4.0,PHX,266.0,ELP
all,-4.0,PHX,31.0,EUG
all,-4.0,PHX,208.0,EWR
all,-4.0,PHX,150.0,FAT
all,-4.0,PHX,96.0,FLG
all,-4.0,PHX,27.0,FSD
all,-4.0,PHX,94.0,GEG
all,-4.0,PHX,62.0,GJT
all,-4.0,PHX,69.0,HNL
all,-4.0,PHX,129.0,HOU
all,-4.0,PHX,242.0,IAH
all,-4.0,PHX,31.0,ICT
all,-4.0,PHX,31.0,IFP
all,-4.0,PHX,107.0,IND
all,-4.0,PHX,212.0,JFK
all,-4.0,PHX,476.0,LAS
all,-4.0,PHX,585.0,LAX
all,-4.0,PHX,120.0,LGB
all,-4.0,PHX,41.0,LIH
all,-4.0,PHX,7.0,LIT
all,-4.0,PHX,174.0,MCI
all,-4.0,PHX,160.0,MCO
all,-4.0,PHX,187.0,MDW
all,-4.0,PHX,59.0,MEM
all,-4.0,PHX,31.0,MFR
all,-4.0,PHX,93.0,MIA
all,-4.0,PHX,138.0,MKE
all,-4.0,PHX,89.0,MRY
all,-4.0,PHX,348.0,MSP
all,-4.0,PHX,32.0,MSY
all,-4.0,PHX,256.0,OAK
all,-4.0,PHX,41.0,OGG
all,-4.0,PHX,62.0,OKC
all,-4.0,PHX,146.0,OMA
all,-4.0,PHX,347.0,ONT
all,-4.0,PHX,441.0,ORD
all,-4.0,PHX,241.0,PDX
all,-4.0,PHX,205.0,PHL
all,-4.0,PHX,88.0,PIT
all,-4.0,PHX,151.0,PSP
all,-4.0,PHX,150.0,RNO
all,-4.0,PHX,31.0,ROW
all,-4.0,PHX,31.0,SAF
all,-4.0,PHX,464.0,SAN
all,-4.0,PHX,218.0,SAT
all,-4.0,PHX,119.0,SBA
all,-4.0,PHX,89.0,SBP
all,-4.0,PHX,31.0,SDF
all,-4.0,PHX,371.0,SEA
all,-4.0,PHX,418.0,SFO
all,-4.0,PHX,296.0,SJC
all,-4.0,PHX,408.0,SLC
all,-4.0,PHX,296.0,SMF
all,-4.0,PHX,318.0,SNA
all,-4.0,PHX,38.0,STS
all,-4.0,PHX,124.0,TPA
all,-4.0,PHX,54.0,TUL
all,-4.0,PHX,246.0,TUS
all,-4.0,PHX,121.0,YUM
all,-9.5,PIA,84.0,ATL
all,-9.5,PIA,62.0,CLT
all,-9.5,PIA,53.0,DTW
all,-9.5,PIA,11.0,IWA
all,-9.5,PIA,9.0,LAS
all,-9.5,PIA,23.0,MSP
